volcano_number,volcano_name,eruption_number,vei,start_year,end_year,latitude,longitude,decade,country,region,subregion,elevation,tectonic_settings,volcano_type
283270,Iwakisan,18112,2.0,1694-01-01,,40.656,140.303,1690.0,Japan,"Japan, Taiwan, Marianas",Honshu,1625.0,Subduction zone / Continental crust (>25 km),Stratovolcano
283190,Zaozan [Zaosan],17965,2.0,1694-01-01,1694.0,38.144,140.44,1690.0,Japan,"Japan, Taiwan, Marianas",Honshu,1841.0,Subduction zone / Continental crust (>25 km),Complex Volcano
265070,Serua,16387,3.0,1694-01-01,,-6.312,130.017,1690.0,Indonesia,Indonesia,Banda Sea,608.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
266130,Tangkoko-Duasudara,16473,3.0,1694-01-01,,1.518,125.185,1690.0,Indonesia,Indonesia,Sulawesi,1334.0,Subduction zone / Continental crust (>25 km),Stratovolcano
211060,Etna,13698,3.0,1693-01-01,1694.0,37.748,14.999,1690.0,Italy,Mediterranean and Western Asia,Italy,3295.0,Subduction zone / Continental crust (>25 km),Stratovolcano
265070,Serua,16386,4.0,1693-01-01,1693.0,-6.312,130.017,1690.0,Indonesia,Indonesia,Banda Sea,608.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
372070,Hekla,12743,4.0,1693-01-01,1693.0,63.983,-19.666,1690.0,Iceland,Iceland and Arctic Ocean,Iceland (southern),1490.0,Rift zone / Oceanic crust (< 15 km),Stratovolcano
342110,Pacaya,10751,2.0,1693-01-01,,14.382,-90.601,1690.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
282110,Asosan,17261,2.0,1691-01-01,1691.0,32.884,131.104,1690.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1592.0,Subduction zone / Continental crust (>25 km),Caldera
352010,Reventador,11424,3.0,1691-01-01,,-0.077,-77.656,1690.0,Ecuador,South America,Ecuador,3562.0,Subduction zone / Continental crust (>25 km),Stratovolcano
360060,Soufriere Guadeloupe,12361,1.0,1690-01-01,,16.044,-61.664,1690.0,France,West Indies,West Indies,1467.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
290360,Chikurachki,18845,4.0,1690-01-01,,50.324,155.461,1690.0,Russia,Kuril Islands,Kuril Islands,1781.0,Subduction zone / Continental crust (>25 km),Stratovolcano
300020,Koshelev,18907,3.0,1690-01-01,,51.356,156.753,1690.0,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,1822.0,Subduction zone / Continental crust (>25 km),Stratovolcano
342110,Pacaya,10750,2.0,1690-01-01,,14.382,-90.601,1690.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
341040,Colima,10420,3.0,1690-01-01,,19.514,-103.62,1690.0,Mexico,México and Central America,Mexico,3850.0,Subduction zone / Continental crust (>25 km),Stratovolcano
265090,Banda Api,16402,3.0,1690-01-01,1696.0,-4.523,129.881,1690.0,Indonesia,Indonesia,Banda Sea,596.0,Subduction zone / Oceanic crust (< 15 km),Caldera
282090,Kirishimayama,17131,2.0,1690-01-01,,31.934,130.862,1690.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1700.0,Subduction zone / Continental crust (>25 km),Shield Volcano
263130,Guntur,15689,3.0,1690-01-01,,-7.143,107.84,1690.0,Indonesia,Indonesia,Java,2249.0,Subduction zone / Continental crust (>25 km),Complex Volcano
283240,Iwatesan,18064,2.0,1689-01-01,,39.853,141.001,1680.0,Japan,"Japan, Taiwan, Marianas",Honshu,2038.0,Subduction zone / Continental crust (>25 km),Complex Volcano
211060,Etna,13696,1.0,1689-01-01,,37.748,14.999,1680.0,Italy,Mediterranean and Western Asia,Italy,3295.0,Subduction zone / Continental crust (>25 km),Stratovolcano
342090,Fuego,10683,2.0,1689-01-01,,14.473,-90.88,1680.0,Guatemala,México and Central America,Guatemala,3763.0,Subduction zone / Continental crust (>25 km),Stratovolcano
211060,Etna,13695,1.0,1688-01-01,,37.748,14.999,1680.0,Italy,Mediterranean and Western Asia,Italy,3295.0,Subduction zone / Continental crust (>25 km),Stratovolcano
357120,Villarrica,12107,1.0,1688-01-01,,-39.42,-71.93,1680.0,Chile,South America,Central Chile and Argentina,2847.0,Subduction zone / Continental crust (>25 km),Stratovolcano
265070,Serua,16384,3.0,1687-01-01,,-6.312,130.017,1680.0,Indonesia,Indonesia,Banda Sea,608.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
268060,Gamalama,16609,3.0,1687-01-01,1687.0,0.8,127.33,1680.0,Indonesia,Indonesia,Halmahera,1715.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
283240,Iwatesan,18063,2.0,1687-01-01,1687.0,39.853,141.001,1680.0,Japan,"Japan, Taiwan, Marianas",Honshu,2038.0,Subduction zone / Continental crust (>25 km),Complex Volcano
342110,Pacaya,10749,2.0,1687-01-01,1687.0,14.382,-90.601,1680.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
341100,"Orizaba, Pico de",10580,2.0,1687-01-01,,19.03,-97.27,1680.0,Mexico,México and Central America,Mexico,5564.0,Subduction zone / Continental crust (>25 km),Stratovolcano
268060,Gamalama,16608,2.0,1686-01-01,1686.0,0.8,127.33,1680.0,Indonesia,Indonesia,Halmahera,1715.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
283240,Iwatesan,17575,3.0,1686-01-01,1686.0,39.853,141.001,1680.0,Japan,"Japan, Taiwan, Marianas",Honshu,2038.0,Subduction zone / Continental crust (>25 km),Complex Volcano
342090,Fuego,10269,2.0,1686-01-01,,14.473,-90.88,1680.0,Guatemala,México and Central America,Guatemala,3763.0,Subduction zone / Continental crust (>25 km),Stratovolcano
211020,Vesuvius,13336,3.0,1685-01-01,1694.0,40.821,14.426,1680.0,Italy,Mediterranean and Western Asia,Italy,1281.0,Subduction zone / Continental crust (>25 km),Stratovolcano
342090,Fuego,10543,2.0,1685-01-01,,14.473,-90.88,1680.0,Guatemala,México and Central America,Guatemala,3763.0,Subduction zone / Continental crust (>25 km),Stratovolcano
344040,Telica,10902,2.0,1685-01-01,,12.606,-86.84,1680.0,Nicaragua,México and Central America,Nicaragua,1036.0,Subduction zone / Continental crust (>25 km),Stratovolcano
344020,San Cristobal,10879,2.0,1685-01-01,,12.702,-87.004,1680.0,Nicaragua,México and Central America,Nicaragua,1745.0,Subduction zone / Continental crust (>25 km),Stratovolcano
332020,Mauna Loa,10185,0.0,1685-01-01,,19.475,-155.608,1680.0,United States,Hawaii and Pacific Ocean,Hawaiian Islands,4170.0,Intraplate / Oceanic crust (< 15 km),Shield Volcano
373010,Grimsvotn,12800,2.0,1684-01-01,1685.0,64.416,-17.316,1680.0,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),1719.0,Rift zone / Oceanic crust (< 15 km),Caldera
344020,San Cristobal,10878,2.0,1684-01-01,,12.702,-87.004,1680.0,Nicaragua,México and Central America,Nicaragua,1745.0,Subduction zone / Continental crust (>25 km),Stratovolcano
284010,Izu-Oshima,18192,3.0,1684-01-01,1690.0,34.724,139.394,1680.0,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",758.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
262000,Krakatau,15473,3.0,1684-01-01,,-6.102,105.423,1680.0,Indonesia,Indonesia,Krakatau,155.0,Subduction zone / Continental crust (>25 km),Caldera
282110,Asosan,17260,2.0,1683-01-01,,32.884,131.104,1680.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1592.0,Subduction zone / Continental crust (>25 km),Caldera
265070,Serua,16383,3.0,1683-01-01,,-6.312,130.017,1680.0,Indonesia,Indonesia,Banda Sea,608.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
265090,Banda Api,16401,3.0,1683-01-01,,-4.523,129.881,1680.0,Indonesia,Indonesia,Banda Sea,596.0,Subduction zone / Oceanic crust (< 15 km),Caldera
266130,Tangkoko-Duasudara,16472,3.0,1683-01-01,,1.518,125.185,1680.0,Indonesia,Indonesia,Sulawesi,1334.0,Subduction zone / Continental crust (>25 km),Stratovolcano
382080,Sete Cidades,13018,2.0,1682-01-01,,37.87,-25.78,1680.0,Portugal,Atlantic Ocean,Azores,856.0,Rift zone / Oceanic crust (< 15 km),Stratovolcano
211060,Etna,13694,2.0,1682-01-01,1682.0,37.748,14.999,1680.0,Italy,Mediterranean and Western Asia,Italy,3295.0,Subduction zone / Continental crust (>25 km),Stratovolcano
211020,Vesuvius,13335,3.0,1682-01-01,1682.0,40.821,14.426,1680.0,Italy,Mediterranean and Western Asia,Italy,1281.0,Subduction zone / Continental crust (>25 km),Stratovolcano
357120,Villarrica,21019,2.0,1682-01-01,,-39.42,-71.93,1680.0,Chile,South America,Central Chile and Argentina,2847.0,Subduction zone / Continental crust (>25 km),Stratovolcano
262000,Krakatau,15588,3.0,1680-01-01,1681.0,-6.102,105.423,1680.0,Indonesia,Indonesia,Krakatau,155.0,Subduction zone / Continental crust (>25 km),Caldera
266130,Tangkoko-Duasudara,16471,5.0,1680-01-01,,1.518,125.185,1680.0,Indonesia,Indonesia,Sulawesi,1334.0,Subduction zone / Continental crust (>25 km),Stratovolcano
332020,Mauna Loa,10184,0.0,1680-01-01,,19.475,-155.608,1680.0,United States,Hawaii and Pacific Ocean,Hawaiian Islands,4170.0,Intraplate / Oceanic crust (< 15 km),Shield Volcano
344020,San Cristobal,10877,2.0,1680-01-01,,12.702,-87.004,1680.0,Nicaragua,México and Central America,Nicaragua,1745.0,Subduction zone / Continental crust (>25 km),Stratovolcano
263250,Merapi,15860,3.0,1678-01-01,,-7.54,110.446,1670.0,Indonesia,Indonesia,Java,2910.0,Subduction zone / Continental crust (>25 km),Stratovolcano
342110,Pacaya,10748,2.0,1678-01-01,,14.382,-90.601,1670.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
282080,Aira,17055,2.0,1678-01-01,,31.593,130.657,1670.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1117.0,Subduction zone / Continental crust (>25 km),Caldera
282090,Kirishimayama,17130,2.0,1678-01-01,,31.934,130.862,1670.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1700.0,Subduction zone / Continental crust (>25 km),Shield Volcano
283260,Akita-Yakeyama,18079,2.0,1678-01-01,,39.964,140.757,1670.0,Japan,"Japan, Taiwan, Marianas",Honshu,1366.0,Subduction zone / Continental crust (>25 km),Stratovolcano
383010,La Palma,13055,2.0,,1678.0,28.57,-17.83,1670.0,Spain,Atlantic Ocean,Canary Islands,2426.0,Intraplate / Oceanic crust (< 15 km),Stratovolcano
282090,Kirishimayama,17129,2.0,,,31.934,130.862,1670.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1700.0,Subduction zone / Continental crust (>25 km),Shield Volcano
263250,Merapi,15859,3.0,,,-7.54,110.446,1670.0,Indonesia,Indonesia,Java,2910.0,Subduction zone / Continental crust (>25 km),Stratovolcano
268060,Gamalama,16607,2.0,,,0.8,127.33,1670.0,Indonesia,Indonesia,Halmahera,1715.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
282120,Kujusan,17363,2.0,,,33.086,131.249,1670.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1791.0,Subduction zone / Continental crust (>25 km),Stratovolcano
282110,Asosan,17259,2.0,,,32.884,131.104,1670.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1592.0,Subduction zone / Continental crust (>25 km),Caldera
264180,Lewotobi,16279,3.0,,,-8.542,122.775,1670.0,Indonesia,Indonesia,Lesser Sunda Islands,1703.0,Subduction zone / Crustal thickness unknown,Stratovolcano
357120,Villarrica,21020,2.0,,,-39.42,-71.93,1670.0,Chile,South America,Central Chile and Argentina,2847.0,Subduction zone / Continental crust (>25 km),Stratovolcano
342110,Pacaya,10746,2.0,,,14.382,-90.601,1670.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
268040,Gamkonora,16584,5.0,,,1.38,127.53,1670.0,Indonesia,Indonesia,Halmahera,1635.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
263250,Merapi,15858,3.0,,,-7.54,110.446,1670.0,Indonesia,Indonesia,Java,2910.0,Subduction zone / Continental crust (>25 km),Stratovolcano
283270,Iwakisan,18111,2.0,,1672.0,40.656,140.303,1670.0,Japan,"Japan, Taiwan, Marianas",Honshu,1625.0,Subduction zone / Continental crust (>25 km),Stratovolcano
382010,Fayal,12985,2.0,,1673.0,38.6,-28.73,1670.0,Portugal,Atlantic Ocean,Azores,1043.0,Rift zone / Oceanic crust (< 15 km),Stratovolcano
284080,Sumisujima,18332,0.0,,,31.44,140.051,1670.0,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",136.0,Subduction zone / Oceanic crust (< 15 km),Submarine Volcano
233020,"Fournaise, Piton de la",14223,2.0,,,-21.244,55.708,1670.0,France,Middle East and Indian Ocean,Indian Ocean (western),2632.0,Intraplate / Oceanic crust (< 15 km),Shield Volcano
357120,Villarrica,21021,2.0,,,-39.42,-71.93,1670.0,Chile,South America,Central Chile and Argentina,2847.0,Subduction zone / Continental crust (>25 km),Stratovolcano
342110,Pacaya,10745,2.0,,,14.382,-90.601,1670.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
282110,Asosan,17258,2.0,,,32.884,131.104,1670.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1592.0,Subduction zone / Continental crust (>25 km),Caldera
233020,"Fournaise, Piton de la",14222,2.0,,,-21.244,55.708,1670.0,France,Middle East and Indian Ocean,Indian Ocean (western),2632.0,Intraplate / Oceanic crust (< 15 km),Shield Volcano
264110,Iya,13706,3.0,,,-8.891,121.641,1670.0,Indonesia,Indonesia,Lesser Sunda Islands,618.0,Subduction zone / Crustal thickness unknown,Stratovolcano
282080,Aira,17054,2.0,,,31.593,130.657,1670.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1117.0,Subduction zone / Continental crust (>25 km),Caldera
283190,Zaozan [Zaosan],17964,2.0,,1670.0,38.144,140.44,1670.0,Japan,"Japan, Taiwan, Marianas",Honshu,1841.0,Subduction zone / Continental crust (>25 km),Complex Volcano
284060,Aogashima,18307,2.0,,1680.0,32.458,139.759,1670.0,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",423.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
257030,Ambae,15233,2.0,,,-15.389,167.835,1670.0,Vanuatu,Melanesia and Australia,Vanuatu,1496.0,Subduction zone / Intermediate crust (15-25 km),Shield Volcano
344100,Masaya,11012,3.0,,,11.985,-86.165,1670.0,Nicaragua,México and Central America,Nicaragua,594.0,Subduction zone / Continental crust (>25 km),Caldera
351080,Galeras,11352,3.0,,1736.0,1.22,-77.37,1670.0,Colombia,South America,Colombia,4276.0,Subduction zone / Continental crust (>25 km),Complex Volcano
283110,Asamayama,17718,2.0,,1669.0,36.406,138.523,1660.0,Japan,"Japan, Taiwan, Marianas",Honshu,2568.0,Subduction zone / Continental crust (>25 km),Complex Volcano
211060,Etna,13693,3.0,,1669.0,37.748,14.999,1660.0,Italy,Mediterranean and Western Asia,Italy,3295.0,Subduction zone / Continental crust (>25 km),Stratovolcano
233020,"Fournaise, Piton de la",14221,2.0,,,-21.244,55.708,1660.0,France,Middle East and Indian Ocean,Indian Ocean (western),2632.0,Intraplate / Oceanic crust (< 15 km),Shield Volcano
283190,Zaozan [Zaosan],17963,3.0,,,38.144,140.44,1660.0,Japan,"Japan, Taiwan, Marianas",Honshu,1841.0,Subduction zone / Continental crust (>25 km),Complex Volcano
357120,Villarrica,21022,2.0,,,-39.42,-71.93,1660.0,Chile,South America,Central Chile and Argentina,2847.0,Subduction zone / Continental crust (>25 km),Stratovolcano
283190,Zaozan [Zaosan],17962,2.0,,,38.144,140.44,1660.0,Japan,"Japan, Taiwan, Marianas",Honshu,1841.0,Subduction zone / Continental crust (>25 km),Complex Volcano
282110,Asosan,17257,2.0,,1669.0,32.884,131.104,1660.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1592.0,Subduction zone / Continental crust (>25 km),Caldera
342110,Pacaya,10744,2.0,,1669.0,14.382,-90.601,1660.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
282110,Asosan,17256,2.0,,,32.884,131.104,1660.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1592.0,Subduction zone / Continental crust (>25 km),Caldera
285040,Shikotsu,18610,5.0,,1667.0,42.688,141.38,1660.0,Japan,"Japan, Taiwan, Marianas",Hokkaido,1320.0,Subduction zone / Continental crust (>25 km),Caldera
341090,Popocatepetl,10534,2.0,,1667.0,19.023,-98.622,1660.0,Mexico,México and Central America,Mexico,5393.0,Subduction zone / Continental crust (>25 km),Stratovolcano
323080,Lassen Volcanic Center,20655,3.0,,,40.492,-121.508,1660.0,United States,Canada and Western USA,USA (California),3187.0,Subduction zone / Continental crust (>25 km),Stratovolcano
341110,San Martin,10592,3.0,,,18.57,-95.2,1660.0,Mexico,México and Central America,Mexico,1650.0,Subduction zone / Continental crust (>25 km),Shield Volcano
342110,Pacaya,10743,3.0,,,14.382,-90.601,1660.0,Guatemala,México and Central America,Guatemala,2569.0,Subduction zone / Continental crust (>25 km),Complex Volcano
263250,Merapi,15857,3.0,,,-7.54,110.446,1660.0,Indonesia,Indonesia,Java,2910.0,Subduction zone / Continental crust (>25 km),Stratovolcano
282100,Unzendake,17175,2.0,,1663.0,32.761,130.299,1660.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1483.0,Subduction zone / Continental crust (>25 km),Complex Volcano
341090,Popocatepetl,10533,3.0,,1665.0,19.023,-98.622,1660.0,Mexico,México and Central America,Mexico,5393.0,Subduction zone / Continental crust (>25 km),Stratovolcano
285030,Toya,18594,5.0,,1663.0,42.544,140.839,1660.0,Japan,"Japan, Taiwan, Marianas",Hokkaido,733.0,Subduction zone / Continental crust (>25 km),Stratovolcano
282100,Unzendake,17174,2.0,,1663.0,32.761,130.299,1660.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1483.0,Subduction zone / Continental crust (>25 km),Complex Volcano
282090,Kirishimayama,17075,2.0,,1664.0,31.934,130.862,1660.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1700.0,Subduction zone / Continental crust (>25 km),Shield Volcano
282120,Kujusan,17362,2.0,,,33.086,131.249,1660.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1791.0,Subduction zone / Continental crust (>25 km),Stratovolcano
283110,Asamayama,17717,2.0,,,36.406,138.523,1660.0,Japan,"Japan, Taiwan, Marianas",Honshu,2568.0,Subduction zone / Continental crust (>25 km),Complex Volcano
283110,Asamayama,17716,2.0,,1661.0,36.406,138.523,1660.0,Japan,"Japan, Taiwan, Marianas",Honshu,2568.0,Subduction zone / Continental crust (>25 km),Complex Volcano
372030,Katla,12672,4.0,,1661.0,63.633,-19.083,1660.0,Iceland,Iceland and Arctic Ocean,Iceland (southern),1490.0,Rift zone / Oceanic crust (< 15 km),Other
352020,Guagua Pichincha,11483,4.0,,1660.0,-0.171,-78.598,1660.0,Ecuador,South America,Ecuador,4784.0,Subduction zone / Continental crust (>25 km),Stratovolcano
283110,Asamayama,17715,2.0,,,36.406,138.523,1660.0,Japan,"Japan, Taiwan, Marianas",Honshu,2568.0,Subduction zone / Continental crust (>25 km),Complex Volcano
251050,Long Island,14955,6.0,,,-5.358,147.12,1660.0,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,1280.0,Subduction zone / Continental crust (>25 km),Complex Volcano
357040,Planchon-Peteroa,11928,3.0,,,-35.223,-70.568,1660.0,Chile,South America,Central Chile and Argentina,3977.0,Subduction zone / Continental crust (>25 km),Stratovolcano
373010,Grimsvotn,12797,2.0,,,64.416,-17.316,1650.0,Iceland,Iceland and Arctic Ocean,Iceland (northeastern),1719.0,Rift zone / Oceanic crust (< 15 km),Caldera
283110,Asamayama,17714,2.0,,,36.406,138.523,1650.0,Japan,"Japan, Taiwan, Marianas",Honshu,2568.0,Subduction zone / Continental crust (>25 km),Complex Volcano
268060,Gamalama,16605,2.0,,,0.8,127.33,1650.0,Indonesia,Indonesia,Halmahera,1715.0,Subduction zone / Oceanic crust (< 15 km),Stratovolcano
283050,Hakusan,17483,2.0,,1659.0,36.155,136.771,1650.0,Japan,"Japan, Taiwan, Marianas",Honshu,2702.0,Subduction zone / Continental crust (>25 km),Stratovolcano
282090,Kirishimayama,17074,2.0,,1661.0,31.934,130.862,1650.0,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,1700.0,Subduction zone / Continental crust (>25 km),Shield Volcano
343050,San Salvador,10826,3.0,,1671.0,13.734,-89.294,1650.0,El Salvador,México and Central America,El Salvador and Honduras,1893.0,Subduction zone / Continental crust (>25 km),Stratovolcano
283050,Hakusan,17482,2.0,,,36.155,136.771,1650.0,Japan,"Japan, Taiwan, Marianas",Honshu,2702.0,Subduction zone / Continental crust (>25 km),Stratovolcano
283110,Asamayama,17713,2.0,,,36.406,138.523,1650.0,Japan,"Japan, Taiwan, Marianas",Honshu,2568.0,Subduction zone / Continental crust (>25 km),Complex Volcano
